SMILES,homo_ev,lumo_ev,bandgap_ev,source_db,canonical_SMILES,ewg_count,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp
CCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CCC(CCCC)CCCCCC)c9c%10n(CCC(CCCC)CCCCC)c%11%12,-5.7,-4.3,1.3,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CCC(CCCC)CCCCCC)c4c3n(CCC(CCCC)CCCCC)c21,10,4.5600000000000005,1522.1059999999995,10,39,27.707120000000092
CCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4c(C#N)sc(C#N)c4c9c8sc7c(CCCCCCCCC)c(C=c6c(=O)c5cc(Cl)c(Cl)cc5c6=C(C#N)C#N)sc7c8n(CC(CCCC)CCCCCC)c9c%10n(CC(CCCC)CCCCCC)c%11%12,-5.74,-3.92,1.4,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4c(C#N)sc(C#N)c4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,12,5.88,1621.942999999999,10,38,30.32758000000012
CCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5c(C#N)c4ccccc4c(C#N)c5c%10c9sc8c(CCCCCCCCC)c(C=c7c(=O)c6cc(Cl)c(Cl)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13,-5.69,-3.88,1.4,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4c(C#N)c5ccccc5c(C#N)c4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,12,5.88,1665.973999999999,11,38,31.419280000000132
CCCCCCC(CCCC)Cc1csc(-c2cc3c4nsnc4c4cc(-c5cc(CC(CCCC)CCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(F)c(CC(CC)CCCC)[nH]8)c7s6)s5)sc4c3s2)c1,-5.74,-3.97,1.36,your_data,CCCCCCC(CCCC)Cc1csc(-c2cc3c4nsnc4c4cc(-c5cc(CC(CCCC)CCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(F)c(CC(CC)CCCC)[nH]8)c7s6)s5)sc4c3s2)c1,2,0.46,1345.1489999999992,11,37,28.832300000000096
CCCCC(CC)Cc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CC(CC)CCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14,-5.57,-3.82,1.35,your_data,CCCCC(CC)Cc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CC(CC)CCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,10,4.5600000000000005,1520.004999999999,12,28,26.461820000000074
CCCCCCC(CCCC)CCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12,-5.74,-3.89,1.39,your_data,CCCCCCC(CCCC)CCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCC(CCCC)CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,10,4.5600000000000005,1508.0789999999988,10,36,27.02882000000008
CCCCC(CC)Cc%14csc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cc(CC(CC)CCCC)cs5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14,-5.69,-3.96,1.38,your_data,CCCCC(CC)Cc1csc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cc(CC(CC)CCCC)cs8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,10,4.5600000000000005,1546.0899999999992,12,29,26.974920000000083
CCCCCCCCc%14ccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCCCCC)s5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)s%14,-5.69,-3.93,1.39,your_data,CCCCCCCCc1ccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CCCCCCCC)s8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)s1,10,4.5600000000000005,1546.089999999999,12,31,27.26312000000008
CCCCC(CC)Cc%14ccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CC(CC)CCCC)s5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)s%14,-5.71,-3.94,1.39,your_data,CCCCC(CC)Cc1ccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CC(CC)CCCC)s8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)s1,10,4.5600000000000005,1546.0899999999992,12,29,26.974920000000076
CCCCCCCCC7(CCCCCCCC)c5cc4c3sc(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)cc3C(CCCCCCCC)(CCCCCCCC)c4cc5c6cc%11c(cc67)c%10sc(C=c9c(=O)c8cc(Cl)c(Cl)cc8c9=C(C#N)C#N)cc%10C%11(CCCCCCCC)CCCCCCCC,-5.5,-3.86,1.54,your_data,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(C=C2C(=O)c5cc(Cl)c(Cl)cc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc(C=C2C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,10,4.5600000000000005,1573.9509999999987,6,44,31.887620000000112
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Cl)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(Cl)cc4C2=C(C#N)C#N)sc1-3,-5.46,-3.75,1.58,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Cl)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(Cl)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,1000.0889999999993,6,8,16.53721999999997
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,-5.43,-3.71,1.63,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6,3.64,931.1989999999994,6,8,15.230419999999965
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,-5.52,-3.76,1.55,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,822.9619999999999,5,6,12.42211999999998
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,-5.51,-3.82,1.58,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6,3.64,786.982,5,6,12.14391999999998
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,-5.51,-3.72,1.6,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,6,3.64,815.0359999999998,5,6,12.760759999999976
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)s1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2cc(F)ccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)s6)(c7ccc(CCCCCC)s7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10cc(F)ccc%10c%11=C(C#N)C#N)sc%12c%13%14)s%15,-5.74,-4.01,1.51,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)Cc3cc4c(cc3-c3sc5cc(C=C6C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)C2=C4SC3CC(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)SC23)s1,8,4.1000000000000005,1506.1389999999992,9,26,25.28862000000006
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)s1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2ccccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)s6)(c7ccc(CCCCCC)s7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10ccccc%10c%11=C(C#N)C#N)sc%12c%13%14)s%15,-5.66,-3.93,1.56,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)Cc3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)C2=C4SC3CC(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)SC23)s1,6,3.64,1470.1589999999992,9,26,25.010420000000053
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4cc5c6c(sc5cc4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.48,-3.84,1.55,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4cc5c6c(sc5cc4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,6,3.64,1203.5519999999995,11,10,19.376119999999993
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c(-c5ccc(CC)s5)c5c6c(sc5c(-c5ccc(CC)s5)c4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.43,-3.8,1.53,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c(-c5ccc(CC)s5)c5c6c(sc5c(-c5ccc(CC)s5)c4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,6,3.64,1423.9139999999993,13,14,23.957920000000048
CCC1(CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2c1ccc1c3c(ccc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)sc1-3,-5.65,-3.86,1.65,your_data,CCC1(CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2c1ccc1c3c(ccc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)sc1-3,10,4.5600000000000005,909.0019999999996,6,6,13.853519999999975
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(c(CC)cc5c4cc(CC)c4c6c(sc45)-c4sc(/C=C5\C(=O)c7cc(F)c(F)cc7C5=C(C#N)C#N)cc4C6(c4ccc(CC)cc4)c4ccc(CC)cc4)c32)cc1,-5.65,-3.78,1.55,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(c(CC)cc5c4cc(CC)c4c6c(sc45)-c4sc(/C=C5\C(=O)c7cc(F)c(F)cc7C5=C(C#N)C#N)cc4C6(c4ccc(CC)cc4)c4ccc(CC)cc4)c32)cc1,10,4.5600000000000005,1381.6799999999992,12,12,22.210520000000027
C(=C1C(=C(C#N)C#N)c2c(C1=O)cccc2)c1cc2c(s1)c1c(C2(CCCCCC)CCCCCC)cc2c(c1)C(c1c2sc(c1)C=C1C(=C(C#N)C#N)c2c(C1=O)cccc2)(CCCCCC)CCCCCC,-5.7,-3.9,1.6,your_data,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(C=C2C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6,3.64,1011.4139999999991,5,22,18.385519999999982
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)sc2-4)cc1,-5.82,-4.05,1.64,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)sc2-4)cc1,10,4.5600000000000005,1163.3339999999996,9,10,17.50311999999998
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,-5.74,-4.01,1.48,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,10,4.5600000000000005,1275.5119999999995,11,10,19.932520000000007
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,-5.52,-3.97,1.49,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,10,4.5600000000000005,1387.6899999999994,13,10,22.361920000000033
CCCCCCCCCCCCCCCCC%12(CCCCCCCCCCCCCCCC)c5cc4c3sc(C=c2c(=O)c1ccc(C)cc1c2=C(C#N)C#N)cc3C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)c4cc5c%11sc(/C=C/%10Cc9ccc(c6cc8c(s6)c7sc(C)cc7C8(CC(CC)CCCC)CC(CC)CCCC)cc9C%10=C(C#N)/C#N)cc%11%12,-5.52,-4.02,1.48,your_data,CCCCCCCCCCCCCCCCC1(CCCCCCCCCCCCCCCC)c2cc3c(cc2-c2sc(C=C4C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)c1cc(/C=C2\Cc4ccc(-c5cc6c(s5)-c5sc(C)cc5C6(CC(CC)CCCC)CC(CC)CCCC)cc4C2=C(C#N)C#N)sc1-3,5,3.14,1987.2619999999993,7,75,44.23565999999987
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8cc(F)ccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,-5.52,-3.98,1.52,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8cc(F)ccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,8,4.1000000000000005,1351.7099999999994,13,10,22.083720000000035
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8c(F)cccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5c(F)cccc5C4=C(C#N)C#N)sc23)cc1,-5.54,-3.97,1.56,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8c(F)cccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5c(F)cccc5C4=C(C#N)C#N)sc23)cc1,8,4.1000000000000005,1351.7099999999994,13,10,22.083720000000035
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8ccccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,-5.45,-3.88,1.57,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(/C=C7\C(=O)c8ccccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,6,3.64,1315.7299999999993,13,10,21.80552000000003
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)s1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2cc(F)c(F)cc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)s6)(c7ccc(CCCCCC)s7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10cc(F)c(F)cc%10c%11=C(C#N)C#N)sc%12c%13%14)s%15,-5.75,-4.07,1.54,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)Cc3cc4c(cc3-c3sc5cc(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)C2=C4SC3CC(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)SC23)s1,10,4.5600000000000005,1542.1189999999995,9,26,25.566820000000064
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)s1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2cc(OC)ccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)s6)(c7ccc(CCCCCC)s7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10ccc(OC)cc%10c%11=C(C#N)C#N)sc%12c%13%14)s%15,-5.67,-3.73,1.63,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)Cc3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccc(OC)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)C2=C4SC3CC(C=C4C(=O)c5cc(OC)ccc5C4=C(C#N)C#N)SC23)s1,6,3.64,1530.210999999999,9,28,25.027620000000056
CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6cc(F)c(F)cc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc32)cc1,-5.64,-4.04,1.31,your_data,CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6cc(F)c(F)cc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc32)cc1,10,4.5600000000000005,1257.4499999999996,10,10,18.75571999999999
CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6ccc(F)cc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc32)cc1,-5.6,-3.93,1.34,your_data,CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6ccc(F)cc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc32)cc1,8,4.1000000000000005,1221.4699999999996,10,10,18.477519999999984
CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc32)cc1,-5.57,-3.86,1.37,your_data,CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc32)cc1,6,3.64,1185.4899999999996,10,10,18.19931999999998
CCSc1cc(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1cc3c(cc1C2(CC)CC)-c1sc(C=C2C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)cc1C3(CC)CC,-5.76,-3.93,1.6,your_data,CCSc1cc(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1cc3c(cc1C2(CC)CC)-c1sc(C=C2C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)cc1C3(CC)CC,10,4.5600000000000005,1001.1899999999994,6,9,15.540819999999965
CCCCCC(CCCC)c%16ccc(C7(c1ccc(C(CCCC)CCCCC)cc1)/C%10=C(c6cc5Cc4cc(C=c3c(=O)c2ccc(F)cc2c3=C(C#N)C#N)sc4c5cc67)/C(c8ccc(C(CCCC)CCCCC)cc8)(c9ccc(C(CCCC)CCCCC)cc9)c%11cc%14c(cc%10%11)CC%15/C=C(C=c%13c(=O)c%12cc(F)ccc%12c%13=C(C#N)C#N)\SC%14%15)cc%16,-5.53,-3.8,1.5,your_data,CCCCCC(CCCC)c1ccc(C2(c3ccc(C(CCCC)CCCCC)cc3)C3=C(c4cc5c(cc42)-c2sc(C=C4C(=O)c6ccc(F)cc6C4=C(C#N)C#N)cc2C5)C(c2ccc(C(CCCC)CCCCC)cc2)(c2ccc(C(CCCC)CCCCC)cc2)c2cc4c(cc23)CC2C=C(C=C3C(=O)c5cc(F)ccc5C3=C(C#N)C#N)SC42)cc1,8,4.1000000000000005,1704.3919999999991,9,38,32.169120000000106
