canonical_SMILES,homo_ev,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp,CATE,CATE_se,source_db
CCCCCCCCCCCc1c(/C=C2\C(=O)C3CC(F)=C(F)C=C3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(c5n(CC5C=CC(CC(CCCCCC)CCCCCCCC)=CC5)c4c3n(CC(CCCCCC)CCCCCCCC)c21)SC(/C=C1\C(=O)C2CC(F)=C(F)C=C2C1=C(C#N)C#N)C6CCCCCCCCCCC,-5.68,4.56,1774.592,7,52,33.7204200000001,-0.0193054851608936,0.00744618623628463,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c(n(CC(CCCC)CCCCCC)c12)-c1c(c2sc4c(CCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c2n1CC(CCCC)CCCCCC)C1N=CC=NC31,-5.63,4.56,1569.886,8,38,28.9811200000001,-0.0270539465508646,0.0117713804928433,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c(n(CC(CCCC)CCCCCC)c12)-c1c(c2sc4c(CCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c2n1CC(CCCC)CCCCCC)C1N=C(c2cc(F)c(CC(CC)CCCC)s2)C(c2cc(F)c(CC(CC)CCCC)s2)=NC31,-5.68,5.02,1994.552,10,52,37.73712,-0.0115071200401706,0.00799225617112961,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c(n(CC(CCCC)CCCCCC)c12)-c1c(c2sc4c(CCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c2n1CC(CCCC)CCCCCC)C1N=C(C(CC)CCCC)C(C(CC)CC)=NC31,-5.68,4.56,1738.21,8,46,33.3741200000001,-0.0216665005524248,0.00938310159466418,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c(n(CC(CCCC)CCCCCC)c12)-c1c(c2sc4c(CCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c2n1CC(CCCC)CCCCCC)C1N=C(c2ccc(CC(CC)CCCC)s2)C(c2ccc(CC(CC)CCCC)s2)=NC31,-5.58,4.56,1958.572,10,52,37.45892,-0.012715121471534,0.00754085823556198,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4cc(F)c(F)cc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9cc(F)c(F)cc9cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CCC(CC)CCCC)c21,-5.42,4.56,1566.118,12,35,28.4531200000001,-0.0238155376791605,0.0108570005812168,your_data
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,-5.5,4.56,1499.944,11,26,26.1741200000001,-0.0247498132478703,0.0119312944211593,your_data
CCCCCCCCC(CCCCCC)Cn1c2c3sc(C=C4C(=O)c5ccc(-c6cc(Cl)c(Cl)c(Cl)c6)cc5C4=C(C#N)C#N)c(CCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCC)c(C=C6C(=O)c7ccc(-c8cc(Cl)c(Cl)c(Cl)c8)cc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCC)CCCCCCCC)c3c21,-5.58,5.02,1794.985,12,40,34.0150200000001,-0.0162253491467034,0.00778350290677149,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCC)c(C=C5C(=O)c6cc7cc(F)c(F)cc7cc6C5=C(C#N)C#N)sc4c1n2CC(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.52,4.56,1590.061,10,38,29.8933200000001,-0.022696976141677,0.0134074652733147,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc7cc(F)c(F)cc7cc6C5=C(C#N)C#N)sc4c1n2CC(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.52,4.56,1646.169,10,42,31.4537200000001,-0.0255374715076426,0.0100707143336164,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc4c1n2CC(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.63,4.56,1629.019,9,42,31.3291200000001,-0.0272377408085417,0.0104038191421451,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4cc(F)c(F)cc4cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nsnc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc7cc(F)c(F)cc7cc6C5=C(C#N)C#N)sc4c1n2CC(CCCC)CCCCCC)C3CC(CCCC)CCCCCC,-5.63,4.56,1663.319,11,42,31.5783200000001,-0.0229776939438007,0.00876177156202683,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc4cc(F)c(F)cc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9cc(F)c(F)cc9cc8C7=C(C#N)C#N)sc6c5n(C(=O)OCC(CCCC)CCCCCC)c4c3n(C(=O)OCC(CCCC)CCCCCC)c21,-5.65,6.46,1752.325,12,42,31.1532200000001,-0.0220848462024708,0.00773971432127696,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9cc(F)c(F)cc9cc8C7=C(C#N)C#N)sc6c5n(C(=O)OCC(CCCC)CCCCCC)c4c3n(C(=O)OCC(CCCC)CCCCCC)c21,-5.54,6.46,1735.175,11,42,31.0286200000001,-0.0230745247108207,0.00936055661140222,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc9cc(F)c(F)cc9cc8C7=C(C#N)C#N)sc6c5n(C(=O)OCC(CCCC)CCCCCC)c4c3n(C(=O)OCC(CCCC)CCCCCC)c21,-5.71,6.46,1679.067,11,38,29.4682200000001,-0.0236020813317122,0.00953496421965092,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5c6ccccc6c6ccccc6c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.67,4.56,1708.338,13,42,32.2755200000001,-0.0226934632355423,0.0077266994295693,your_data
CCCCCCCCCCCCC(CCCCCCCCCC)CN1Cc2c(c3nsnc3c3c4sc5c(CCCCCCCCCCC)c(C=C6C(=O)c7cc(CC)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c23)-c2sc3c(CCCCCCCCCCC)c(C=C4C(=O)c5cc(-c6sc(C)c(F)c6F)ccc5C4=C(C#N)C#N)sc3c21,-5.65,4.1,2003.09,10,68,40.4400399999999,-0.0101982562065161,0.00753659945094454,your_data
CCCCCCCCCCCCC(CCCCCCCCCC)CN1Cc2c(c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(C=C6C(=O)c7cc(CC)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c23)-c2sc3c(CC(CCCC)CCCCCC)c(C=C4C(=O)c5cc(-c6sc(C)c(F)c6F)ccc5C4=C(C#N)C#N)sc3c21,-5.64,4.1,2031.144,10,68,40.9320399999999,-0.0101773385464496,0.00748162991910735,your_data
CCCCCCCCCCCCC(CCCCCCCCCC)CN1Cc2c(c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(C=C6C(=O)c7cc(CC)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c23)-c2sc3c(CC(CCCC)CCCCCC)c(C=C4C(=O)c5cc(-c6ccc(C)s6)ccc5C4=C(C#N)C#N)sc3c21,-5.65,3.64,1995.164,10,68,40.6538399999999,-0.0104261822977221,0.00746691210502568,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(Br)c(Br)cc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.67,5.02,2121.85,11,50,37.10852,-0.0111721944868603,0.00725826182582572,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(C)c(Br)cc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.3,4.79,1813.357,11,50,34.1608400000001,-0.0150636219679037,0.00736351018027325,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(C)c(C)cc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.3,4.56,1748.488,11,50,33.7067600000001,-0.0179861856567157,0.00790542054413073,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(Br)c(Br)cc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.68,5.02,1878.226,11,50,34.6149200000001,-0.01406409001717,0.0063632055007865,your_data
CCCCCCCCCc1c(C=C2C(=O)c3c(ccc(Cl)c3Cl)C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8c(ccc(Cl)c8Cl)C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.68,4.56,1573.899,10,38,29.3742200000001,-0.0227104814600731,0.0135496691311221,your_data
CCCCCCCCC(CCCCCC)Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(C(CCCCCC)CCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.68,4.56,1578.214,10,41,29.2943200000001,-0.0256902585655774,0.0113694988427724,your_data
CCCCCCCCCCC(CCCCCCCC)Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(C(CCCCCCCC)CCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.68,4.56,1690.43,10,49,32.4151200000001,-0.0220950352434348,0.0100266405289338,your_data
CCCCC(CC)CC1c2c(sc3cc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)-c2c1c1c(c3nn(CC(CC)CCCC)nc23)c2sc3cc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3c2n1CC(CC)CCCC,-5.66,4.56,1237.553,9,20,19.96092,-0.028936524238495,0.00756455418039226,your_data
CCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(CC(CC)CCCC)nc14)c1sc4c(CCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2CC(CC)CCCC)C3CC(CC)CCCC,-5.72,4.56,1405.877,9,30,24.2065200000001,-0.0273227660370343,0.00962137116803378,your_data
CCOc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(OCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.74,4.56,1063.159,10,8,14.01442,-0.0097416188271797,0.0237583727740886,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Br)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Br)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.54,4.56,1685.999,10,42,30.1242200000001,-0.0271749020844333,0.0128124257898272,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.68,4.56,1597.097,10,42,29.9060200000001,-0.0259830056129232,0.00822794337534729,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Br)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.67,4.56,1718.909,10,42,31.1528200000001,-0.0254423460851341,0.0111779855633482,your_data
CCCCCCC(CCCC)Cc1c(C=C2C(=O)C3=C(C=CC(Br)C=C3)C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC(CCCC)CCCCCC)c(C=C7C(=O)C8=C(C=CC(Br)C=C8)C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.63,4.1,1593.911,8,34,26.5228200000001,-0.0307204083417956,0.0103555319971417,your_data
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3sc(C=C4C(=O)c5cc(C)ccc5C4=C(C#N)C#N)c(CCCCCCCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCCCCCCCC)c(C=C6C(=O)c7cc(-c8ccc(Cc9ccc%10c(c9)C(=O)C(=Cc9sc%11c(sc%12c%13c%14nsnc%14c%14c%15sc%16c(CC(CCCC)CCCCCC)c(C=C%17C(=O)c%18cc(-c%19ccc(C(C)(C)C)s%19)ccc%18C%17=C(C#N)C#N)sc%16c%15n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%14c%13n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%11%12)c9CC(CCCC)CCCCCC)C%10=C(C#N)C#N)s8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3c21,-5.59,7.28,3932.204,22,136,80.8259600000003,-0.00894855712347242,0.00698186593976622,your_data
CCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.7,4.56,1096.981,10,6,16.39902,-0.0151746960035969,0.0212920217894841,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.58,4.56,1742.223,10,50,34.0554200000001,-0.0159534025450738,0.00819392805519322,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc(-c5ccccc5)c(-c5ccccc5)nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.72,4.56,1710.354,12,44,32.1499200000001,-0.0219671767866805,0.00682450436725807,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1SC1c3c(c4c(c5nsnc35)c3sc5c(CCCCCCCCCCC)c(C=C6C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)sc5c3n4CC(CC)CCCC)N(CC(CC)CCCC)C21,-5.68,4.56,1519.807,8,34,27.1993200000001,-0.0285486607178503,0.0110858322506691,your_data
CCc1c(/C=C2\C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.67,4.33,1062.536,10,6,15.74562,-0.0125510852746962,0.0210391270428552,your_data
CCc1c(/C=C2\C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.58,4.33,1029.626,10,6,14.71702,-0.00729424654507294,0.0243316278909629,your_data
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)cc1,-5.42,3.64,1091.374,9,10,16.94672,-0.0222379412883735,0.015271341571806,your_data
CCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nccnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.64,4.56,1025.132,10,6,14.28032,-0.00409498378278297,0.0235095102289695,your_data
CCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc(C)c(C)nc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.62,4.56,1053.186,10,6,14.89716,-0.00878330500662027,0.0233366341654571,your_data
CCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.63,4.56,1517.791,10,34,27.8138200000001,-0.0242308763146676,0.0129244276909201,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)c(OCCCCCCCCCC)c5n(CC(CCCC)CCCCCCCC)c4c3n(CC(CCCC)CCCCCCCC)c21,-5.53,4.56,1566.178,9,46,28.6693200000001,-0.0264933842570435,0.0103563722593123,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c4nsnc4c4c5sc6c(OCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCCCC)c4c3n(CC(CCCC)CCCCCCCC)c12,-5.57,4.56,1566.178,9,46,28.6693200000001,-0.0264165965159205,0.0105294161162332,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(I)c(I)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(I)c(I)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.56,4.56,1995.811,10,42,30.7394200000001,-0.0189521910007026,0.00841281664234192,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.71,4.56,1695.595,10,34,28.2502200000001,-0.0287967457880672,0.00885223440634996,your_data
CCc1c(/C=C2\C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.71,4.56,1274.785,10,6,16.83542,-0.0290004009401444,0.0117893112435658,your_data
CCc1c(/C=C2\C(=O)c3ccc(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8ccc(Br)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.71,4.1,1116.993,10,6,15.31042,-0.0138132914060965,0.0199219666269336,your_data
CCOc1ccc(C2(c3ccc(OCC)cc3)c3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc3-c3ccc4cc5c6c(ccc5cc4c32)-c2sc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2C6(c2ccc(OCC)cc2)c2ccc(OCC)cc2)cc1,-5.63,4.56,1393.27,11,14,21.21192,-0.025799455403369,0.0142794750656842,your_data
CCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCC)c21,-5.63,4.56,1494.052,10,37,26.9269200000001,-0.0208838404326183,0.00876030579247979,your_data
CCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c2sc2c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c12,-5.63,4.56,1087.25,11,6,15.55652,-0.0153796250871495,0.0167219461865763,your_data
CCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c2sc2c3c4nsnc4c4c5sc(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)c(CC)c5n(CC)c4c3n(CC)c12,-5.65,4.56,1031.161,10,6,14.34182,-0.00505882403328785,0.0237223829432637,your_data
CCN1C(=O)c2ccc3c4ccc5c6c(cc(-c7cc8c9c(ccc%10c%11ccc%12c%13c(ccc(c7c9%10)c%13%11)C(=O)N(CC)C%12=O)C(=O)N(CC)C8=O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC)C5=O,-5.55,4,890.908,10,5,9.91839999999999,0.0263362913798716,0.0338658251884076,your_data
CCN1C(=O)c2ccc3c4c(F)cc5c6c(cc(-c7cc8c9c(cc(F)c%10c%11ccc%12c%13c(cc(F)c(c7c9%10)c%13%11)C(=O)N(CC)C%12=O)C(=O)N(CC)C8=O)c(c7c(F)cc(c2c37)C1=O)c64)C(=O)N(CC)C5=O,-5.68,4.92,962.868,10,5,10.4748,0.0125994179995299,0.0271900634175965,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(C(F)(F)F)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.69,5.02,1516.005,10,34,27.2378200000001,-0.0243172569057616,0.0097718632341474,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(C(F)(F)F)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.69,4.79,1516.898,10,34,27.5258200000001,-0.0240869806477558,0.0108415852692531,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3c(cc(F)c(F)c3F)C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8c(cc(F)c(F)c8F)C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.91,5.02,1600.167,10,42,29.1556200000001,-0.026226290482774,0.0107847138140722,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3ccc(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8ccc(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.87,4.1,1528.207,10,42,28.5992200000001,-0.0252212034382568,0.0139889081606064,your_data
CCOc1cc(-c2cc(-c3ccc(CC)cc3)c(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)s2)c(OCC)cc1-c1cc(-c2ccc(CC)cc2)c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)s1,-5.59,4.56,1084.934,7,12,17.17472,-0.0215524689514696,0.0127181414701775,your_data
